filename,fine_grained_class_index,subclass_name,coarse_grained_class_index,superclass_name
img_6253,0,apple,4,fruit_and_vegetables
img_6254,10,bowl,3,food_containers
img_6255,31,elephant,11,large_omnivores_and_herbivores
img_6256,44,lizard,15,reptiles
img_6257,29,dinosaur,15,reptiles
img_6258,24,cockroach,7,insects
img_6259,23,cloud,10,large_natural_outdoor_scenes
img_6260,52,oak_tree,17,trees
img_6261,60,plain,10,large_natural_outdoor_scenes
img_6262,81,streetcar,19,vehicles_2
img_6263,57,pear,4,fruit_and_vegetables
img_6264,52,oak_tree,17,trees
img_6265,87,television,5,household_electrical_devices
img_6266,27,crocodile,15,reptiles
img_6267,22,clock,5,household_electrical_devices
img_6268,83,sweet_pepper,4,fruit_and_vegetables
img_6269,22,clock,5,household_electrical_devices
img_6270,40,lamp,5,household_electrical_devices
img_6271,56,palm_tree,17,trees
img_6272,1,aquarium_fish,1,fish
img_6273,45,lobster,13,non-insect_invertebrates
img_6274,29,dinosaur,15,reptiles
img_6275,60,plain,10,large_natural_outdoor_scenes
img_6276,65,rabbit,16,small_mammals
img_6277,7,beetle,7,insects
img_6278,88,tiger,8,large_carnivores
img_6279,48,motorcycle,18,vehicles_1
img_6280,8,bicycle,18,vehicles_1
img_6281,29,dinosaur,15,reptiles
img_6282,18,caterpillar,7,insects
img_6283,71,sea,10,large_natural_outdoor_scenes
img_6284,80,squirrel,16,small_mammals
img_6285,55,otter,0,aquatic_mammals
img_6286,80,squirrel,16,small_mammals
img_6287,73,shark,1,fish
img_6288,27,crocodile,15,reptiles
img_6289,5,bed,6,household_furniture
img_6290,69,rocket,19,vehicles_2
img_6291,46,man,14,people
img_6292,64,possum,12,medium_mammals
img_6293,42,leopard,8,large_carnivores
img_6294,90,train,18,vehicles_1
img_6295,52,oak_tree,17,trees
img_6296,1,aquarium_fish,1,fish
img_6297,39,keyboard,5,household_electrical_devices
img_6298,39,keyboard,5,household_electrical_devices
img_6299,86,telephone,5,household_electrical_devices
img_6300,75,skunk,12,medium_mammals
img_6301,2,baby,14,people
img_6302,36,hamster,16,small_mammals
img_6303,13,bus,18,vehicles_1
img_6304,57,pear,4,fruit_and_vegetables
img_6305,30,dolphin,0,aquatic_mammals
img_6306,74,shrew,16,small_mammals
img_6307,85,tank,19,vehicles_2
img_6308,33,forest,10,large_natural_outdoor_scenes
img_6309,6,bee,7,insects
img_6310,3,bear,8,large_carnivores
img_6311,72,seal,0,aquatic_mammals
img_6312,54,orchid,2,flowers
img_6313,47,maple_tree,17,trees
img_6314,91,trout,1,fish
img_6315,71,sea,10,large_natural_outdoor_scenes
img_6316,7,beetle,7,insects
img_6317,98,woman,14,people
img_6318,69,rocket,19,vehicles_2
img_6319,56,palm_tree,17,trees
img_6320,14,butterfly,7,insects
img_6321,50,mouse,16,small_mammals
img_6322,37,house,9,large_man-made_outdoor_things
img_6323,40,lamp,5,household_electrical_devices
img_6324,97,wolf,8,large_carnivores
img_6325,72,seal,0,aquatic_mammals
img_6326,88,tiger,8,large_carnivores
img_6327,10,bowl,3,food_containers
img_6328,75,skunk,12,medium_mammals
img_6329,83,sweet_pepper,4,fruit_and_vegetables
img_6330,74,shrew,16,small_mammals
img_6331,66,raccoon,12,medium_mammals
img_6332,52,oak_tree,17,trees
img_6333,52,oak_tree,17,trees
img_6334,86,telephone,5,household_electrical_devices
img_6335,66,raccoon,12,medium_mammals
img_6336,24,cockroach,7,insects
img_6337,69,rocket,19,vehicles_2
img_6338,41,lawn_mower,19,vehicles_2
img_6339,13,bus,18,vehicles_1
img_6340,39,keyboard,5,household_electrical_devices
img_6341,5,bed,6,household_furniture
img_6342,61,plate,3,food_containers
img_6343,48,motorcycle,18,vehicles_1
img_6344,44,lizard,15,reptiles
img_6345,23,cloud,10,large_natural_outdoor_scenes
img_6346,38,kangaroo,11,large_omnivores_and_herbivores
img_6347,44,lizard,15,reptiles
img_6348,64,possum,12,medium_mammals
img_6349,30,dolphin,0,aquatic_mammals
img_6350,2,baby,14,people
img_6351,54,orchid,2,flowers
img_6352,12,bridge,9,large_man-made_outdoor_things
img_6353,21,chimpanzee,11,large_omnivores_and_herbivores
img_6354,56,palm_tree,17,trees
img_6355,72,seal,0,aquatic_mammals
img_6356,93,turtle,15,reptiles
img_6357,46,man,14,people
img_6358,73,shark,1,fish
img_6359,47,maple_tree,17,trees
img_6360,89,tractor,19,vehicles_2
img_6361,24,cockroach,7,insects
img_6362,52,oak_tree,17,trees
img_6363,75,skunk,12,medium_mammals
img_6364,20,chair,6,household_furniture
img_6365,67,ray,1,fish
img_6366,92,tulip,2,flowers
img_6367,96,willow_tree,17,trees
img_6368,5,bed,6,household_furniture
img_6369,63,porcupine,12,medium_mammals
img_6370,39,keyboard,5,household_electrical_devices
img_6371,67,ray,1,fish
img_6372,45,lobster,13,non-insect_invertebrates
img_6373,67,ray,1,fish
img_6374,2,baby,14,people
img_6375,79,spider,13,non-insect_invertebrates
img_6376,76,skyscraper,9,large_man-made_outdoor_things
img_6377,27,crocodile,15,reptiles
img_6378,81,streetcar,19,vehicles_2
img_6379,89,tractor,19,vehicles_2
img_6380,83,sweet_pepper,4,fruit_and_vegetables
img_6381,60,plain,10,large_natural_outdoor_scenes
img_6382,48,motorcycle,18,vehicles_1
img_6383,2,baby,14,people
img_6384,2,baby,14,people
img_6385,30,dolphin,0,aquatic_mammals
img_6386,2,baby,14,people
img_6387,21,chimpanzee,11,large_omnivores_and_herbivores
img_6388,82,sunflower,2,flowers
img_6389,90,train,18,vehicles_1
img_6390,94,wardrobe,6,household_furniture
img_6391,74,shrew,16,small_mammals
img_6392,71,sea,10,large_natural_outdoor_scenes
img_6393,75,skunk,12,medium_mammals
img_6394,79,spider,13,non-insect_invertebrates
img_6395,42,leopard,8,large_carnivores
img_6396,75,skunk,12,medium_mammals
img_6397,14,butterfly,7,insects
img_6398,89,tractor,19,vehicles_2
img_6399,50,mouse,16,small_mammals
img_6400,83,sweet_pepper,4,fruit_and_vegetables
img_6401,42,leopard,8,large_carnivores
img_6402,67,ray,1,fish
img_6403,81,streetcar,19,vehicles_2
img_6404,73,shark,1,fish
img_6405,52,oak_tree,17,trees
img_6406,17,castle,9,large_man-made_outdoor_things
img_6407,76,skyscraper,9,large_man-made_outdoor_things
img_6408,5,bed,6,household_furniture
img_6409,42,leopard,8,large_carnivores
img_6410,68,road,9,large_man-made_outdoor_things
img_6411,13,bus,18,vehicles_1
img_6412,37,house,9,large_man-made_outdoor_things
img_6413,94,wardrobe,6,household_furniture
img_6414,92,tulip,2,flowers
img_6415,0,apple,4,fruit_and_vegetables
img_6416,48,motorcycle,18,vehicles_1
img_6417,15,camel,11,large_omnivores_and_herbivores
img_6418,15,camel,11,large_omnivores_and_herbivores
img_6419,39,keyboard,5,household_electrical_devices
img_6420,40,lamp,5,household_electrical_devices
img_6421,82,sunflower,2,flowers
img_6422,31,elephant,11,large_omnivores_and_herbivores
img_6423,94,wardrobe,6,household_furniture
img_6424,99,worm,13,non-insect_invertebrates
img_6425,68,road,9,large_man-made_outdoor_things
img_6426,52,oak_tree,17,trees
img_6427,19,cattle,11,large_omnivores_and_herbivores
img_6428,4,beaver,0,aquatic_mammals
img_6429,54,orchid,2,flowers
img_6430,89,tractor,19,vehicles_2
img_6431,40,lamp,5,household_electrical_devices
img_6432,27,crocodile,15,reptiles
img_6433,97,wolf,8,large_carnivores
img_6434,14,butterfly,7,insects
img_6435,93,turtle,15,reptiles
img_6436,66,raccoon,12,medium_mammals
img_6437,74,shrew,16,small_mammals
img_6438,26,crab,13,non-insect_invertebrates
img_6439,36,hamster,16,small_mammals
img_6440,9,bottle,3,food_containers
img_6441,66,raccoon,12,medium_mammals
img_6442,44,lizard,15,reptiles
img_6443,59,pine_tree,17,trees
img_6444,33,forest,10,large_natural_outdoor_scenes
img_6445,79,spider,13,non-insect_invertebrates
img_6446,63,porcupine,12,medium_mammals
img_6447,97,wolf,8,large_carnivores
img_6448,43,lion,8,large_carnivores
img_6449,48,motorcycle,18,vehicles_1
img_6450,78,snake,15,reptiles
img_6451,25,couch,6,household_furniture
img_6452,32,flatfish,1,fish
img_6453,18,caterpillar,7,insects
img_6454,40,lamp,5,household_electrical_devices
img_6455,44,lizard,15,reptiles
img_6456,80,squirrel,16,small_mammals
img_6457,16,can,3,food_containers
img_6458,45,lobster,13,non-insect_invertebrates
img_6459,45,lobster,13,non-insect_invertebrates
img_6460,12,bridge,9,large_man-made_outdoor_things
img_6461,99,worm,13,non-insect_invertebrates
img_6462,18,caterpillar,7,insects
img_6463,6,bee,7,insects
img_6464,41,lawn_mower,19,vehicles_2
img_6465,46,man,14,people
img_6466,69,rocket,19,vehicles_2
img_6467,18,caterpillar,7,insects
img_6468,44,lizard,15,reptiles
img_6469,34,fox,12,medium_mammals
img_6470,32,flatfish,1,fish
img_6471,30,dolphin,0,aquatic_mammals
img_6472,9,bottle,3,food_containers
img_6473,72,seal,0,aquatic_mammals
img_6474,85,tank,19,vehicles_2
img_6475,15,camel,11,large_omnivores_and_herbivores
img_6476,92,tulip,2,flowers
img_6477,5,bed,6,household_furniture
img_6478,71,sea,10,large_natural_outdoor_scenes
img_6479,52,oak_tree,17,trees
img_6480,56,palm_tree,17,trees
img_6481,88,tiger,8,large_carnivores
img_6482,22,clock,5,household_electrical_devices
img_6483,64,possum,12,medium_mammals
img_6484,31,elephant,11,large_omnivores_and_herbivores
img_6485,63,porcupine,12,medium_mammals
img_6486,14,butterfly,7,insects
img_6487,56,palm_tree,17,trees
img_6488,99,worm,13,non-insect_invertebrates
img_6489,72,seal,0,aquatic_mammals
img_6490,22,clock,5,household_electrical_devices
img_6491,20,chair,6,household_furniture
img_6492,67,ray,1,fish
img_6493,57,pear,4,fruit_and_vegetables
img_6494,93,turtle,15,reptiles
img_6495,29,dinosaur,15,reptiles
img_6496,72,seal,0,aquatic_mammals
img_6497,91,trout,1,fish
img_6498,64,possum,12,medium_mammals
img_6499,36,hamster,16,small_mammals
img_6500,22,clock,5,household_electrical_devices
img_6501,49,mountain,10,large_natural_outdoor_scenes
img_6502,26,crab,13,non-insect_invertebrates
img_6503,84,table,6,household_furniture
img_6504,47,maple_tree,17,trees
img_6505,34,fox,12,medium_mammals
img_6506,85,tank,19,vehicles_2
img_6507,9,bottle,3,food_containers
img_6508,22,clock,5,household_electrical_devices
img_6509,29,dinosaur,15,reptiles
img_6510,39,keyboard,5,household_electrical_devices
img_6511,32,flatfish,1,fish
img_6512,94,wardrobe,6,household_furniture
img_6513,93,turtle,15,reptiles
img_6514,25,couch,6,household_furniture
img_6515,18,caterpillar,7,insects
img_6516,53,orange,4,fruit_and_vegetables
img_6517,12,bridge,9,large_man-made_outdoor_things
img_6518,27,crocodile,15,reptiles
img_6519,10,bowl,3,food_containers
img_6520,99,worm,13,non-insect_invertebrates
img_6521,88,tiger,8,large_carnivores
img_6522,16,can,3,food_containers
img_6523,91,trout,1,fish
img_6524,78,snake,15,reptiles
img_6525,7,beetle,7,insects
img_6526,72,seal,0,aquatic_mammals
img_6527,12,bridge,9,large_man-made_outdoor_things
img_6528,97,wolf,8,large_carnivores
img_6529,37,house,9,large_man-made_outdoor_things
img_6530,86,telephone,5,household_electrical_devices
img_6531,87,television,5,household_electrical_devices
img_6532,57,pear,4,fruit_and_vegetables
img_6533,36,hamster,16,small_mammals
img_6534,35,girl,14,people
img_6535,44,lizard,15,reptiles
img_6536,57,pear,4,fruit_and_vegetables
img_6537,27,crocodile,15,reptiles
img_6538,31,elephant,11,large_omnivores_and_herbivores
img_6539,3,bear,8,large_carnivores
img_6540,26,crab,13,non-insect_invertebrates
img_6541,7,beetle,7,insects
img_6542,96,willow_tree,17,trees
img_6543,39,keyboard,5,household_electrical_devices
img_6544,43,lion,8,large_carnivores
img_6545,34,fox,12,medium_mammals
img_6546,89,tractor,19,vehicles_2
img_6547,48,motorcycle,18,vehicles_1
img_6548,56,palm_tree,17,trees
img_6549,18,caterpillar,7,insects
img_6550,45,lobster,13,non-insect_invertebrates
img_6551,92,tulip,2,flowers
img_6552,97,wolf,8,large_carnivores
img_6553,8,bicycle,18,vehicles_1
img_6554,18,caterpillar,7,insects
img_6555,66,raccoon,12,medium_mammals
img_6556,81,streetcar,19,vehicles_2
img_6557,37,house,9,large_man-made_outdoor_things
img_6558,51,mushroom,4,fruit_and_vegetables
img_6559,10,bowl,3,food_containers
img_6560,77,snail,13,non-insect_invertebrates
img_6561,97,wolf,8,large_carnivores
img_6562,33,forest,10,large_natural_outdoor_scenes
img_6563,60,plain,10,large_natural_outdoor_scenes
img_6564,43,lion,8,large_carnivores
img_6565,10,bowl,3,food_containers
img_6566,50,mouse,16,small_mammals
img_6567,31,elephant,11,large_omnivores_and_herbivores
img_6568,84,table,6,household_furniture
img_6569,49,mountain,10,large_natural_outdoor_scenes
img_6570,78,snake,15,reptiles
img_6571,24,cockroach,7,insects
img_6572,68,road,9,large_man-made_outdoor_things
img_6573,98,woman,14,people
img_6574,58,pickup_truck,18,vehicles_1
img_6575,51,mushroom,4,fruit_and_vegetables
img_6576,93,turtle,15,reptiles
img_6577,36,hamster,16,small_mammals
img_6578,74,shrew,16,small_mammals
img_6579,78,snake,15,reptiles
img_6580,55,otter,0,aquatic_mammals
img_6581,50,mouse,16,small_mammals
img_6582,25,couch,6,household_furniture
img_6583,65,rabbit,16,small_mammals
img_6584,86,telephone,5,household_electrical_devices
img_6585,35,girl,14,people
img_6586,33,forest,10,large_natural_outdoor_scenes
img_6587,92,tulip,2,flowers
img_6588,37,house,9,large_man-made_outdoor_things
img_6589,71,sea,10,large_natural_outdoor_scenes
img_6590,61,plate,3,food_containers
img_6591,5,bed,6,household_furniture
img_6592,79,spider,13,non-insect_invertebrates
img_6593,71,sea,10,large_natural_outdoor_scenes
img_6594,20,chair,6,household_furniture
img_6595,59,pine_tree,17,trees
img_6596,67,ray,1,fish
img_6597,28,cup,3,food_containers
img_6598,76,skyscraper,9,large_man-made_outdoor_things
img_6599,31,elephant,11,large_omnivores_and_herbivores
img_6600,50,mouse,16,small_mammals
img_6601,62,poppy,2,flowers
img_6602,9,bottle,3,food_containers
img_6603,4,beaver,0,aquatic_mammals
img_6604,54,orchid,2,flowers
img_6605,38,kangaroo,11,large_omnivores_and_herbivores
img_6606,11,boy,14,people
img_6607,59,pine_tree,17,trees
img_6608,84,table,6,household_furniture
img_6609,63,porcupine,12,medium_mammals
img_6610,66,raccoon,12,medium_mammals
img_6611,35,girl,14,people
img_6612,52,oak_tree,17,trees
img_6613,73,shark,1,fish
img_6614,87,television,5,household_electrical_devices
img_6615,62,poppy,2,flowers
img_6616,15,camel,11,large_omnivores_and_herbivores
img_6617,11,boy,14,people
img_6618,59,pine_tree,17,trees
img_6619,20,chair,6,household_furniture
img_6620,47,maple_tree,17,trees
img_6621,96,willow_tree,17,trees
img_6622,26,crab,13,non-insect_invertebrates
img_6623,36,hamster,16,small_mammals
img_6624,35,girl,14,people
img_6625,77,snail,13,non-insect_invertebrates
img_6626,38,kangaroo,11,large_omnivores_and_herbivores
img_6627,24,cockroach,7,insects
img_6628,2,baby,14,people
img_6629,17,castle,9,large_man-made_outdoor_things
img_6630,36,hamster,16,small_mammals
img_6631,80,squirrel,16,small_mammals
img_6632,74,shrew,16,small_mammals
img_6633,41,lawn_mower,19,vehicles_2
img_6634,32,flatfish,1,fish
img_6635,23,cloud,10,large_natural_outdoor_scenes
img_6636,76,skyscraper,9,large_man-made_outdoor_things
img_6637,44,lizard,15,reptiles
img_6638,91,trout,1,fish
img_6639,21,chimpanzee,11,large_omnivores_and_herbivores
img_6640,81,streetcar,19,vehicles_2
img_6641,53,orange,4,fruit_and_vegetables
img_6642,55,otter,0,aquatic_mammals
img_6643,47,maple_tree,17,trees
img_6644,79,spider,13,non-insect_invertebrates
img_6645,19,cattle,11,large_omnivores_and_herbivores
img_6646,31,elephant,11,large_omnivores_and_herbivores
img_6647,82,sunflower,2,flowers
img_6648,64,possum,12,medium_mammals
img_6649,3,bear,8,large_carnivores
img_6650,49,mountain,10,large_natural_outdoor_scenes
img_6651,35,girl,14,people
img_6652,97,wolf,8,large_carnivores
img_6653,58,pickup_truck,18,vehicles_1
img_6654,43,lion,8,large_carnivores
img_6655,20,chair,6,household_furniture
img_6656,86,telephone,5,household_electrical_devices
img_6657,22,clock,5,household_electrical_devices
img_6658,32,flatfish,1,fish
img_6659,18,caterpillar,7,insects
img_6660,53,orange,4,fruit_and_vegetables
img_6661,60,plain,10,large_natural_outdoor_scenes
img_6662,36,hamster,16,small_mammals
img_6663,83,sweet_pepper,4,fruit_and_vegetables
img_6664,18,caterpillar,7,insects
img_6665,32,flatfish,1,fish
img_6666,66,raccoon,12,medium_mammals
img_6667,99,worm,13,non-insect_invertebrates
img_6668,51,mushroom,4,fruit_and_vegetables
img_6669,35,girl,14,people
img_6670,69,rocket,19,vehicles_2
img_6671,28,cup,3,food_containers
img_6672,11,boy,14,people
img_6673,22,clock,5,household_electrical_devices
img_6674,49,mountain,10,large_natural_outdoor_scenes
img_6675,21,chimpanzee,11,large_omnivores_and_herbivores
img_6676,93,turtle,15,reptiles
img_6677,1,aquarium_fish,1,fish
img_6678,55,otter,0,aquatic_mammals
img_6679,51,mushroom,4,fruit_and_vegetables
img_6680,55,otter,0,aquatic_mammals
img_6681,51,mushroom,4,fruit_and_vegetables
img_6682,67,ray,1,fish
img_6683,92,tulip,2,flowers
img_6684,76,skyscraper,9,large_man-made_outdoor_things
img_6685,52,oak_tree,17,trees
img_6686,31,elephant,11,large_omnivores_and_herbivores
img_6687,82,sunflower,2,flowers
img_6688,75,skunk,12,medium_mammals
img_6689,61,plate,3,food_containers
img_6690,55,otter,0,aquatic_mammals
img_6691,90,train,18,vehicles_1
img_6692,78,snake,15,reptiles
img_6693,34,fox,12,medium_mammals
img_6694,87,television,5,household_electrical_devices
img_6695,39,keyboard,5,household_electrical_devices
img_6696,85,tank,19,vehicles_2
img_6697,70,rose,2,flowers
img_6698,2,baby,14,people
img_6699,14,butterfly,7,insects
img_6700,45,lobster,13,non-insect_invertebrates
img_6701,1,aquarium_fish,1,fish
img_6702,95,whale,0,aquatic_mammals
img_6703,90,train,18,vehicles_1
img_6704,64,possum,12,medium_mammals
img_6705,55,otter,0,aquatic_mammals
img_6706,12,bridge,9,large_man-made_outdoor_things
img_6707,91,trout,1,fish
img_6708,47,maple_tree,17,trees
img_6709,2,baby,14,people
img_6710,99,worm,13,non-insect_invertebrates
img_6711,79,spider,13,non-insect_invertebrates
img_6712,13,bus,18,vehicles_1
img_6713,8,bicycle,18,vehicles_1
img_6714,84,table,6,household_furniture
img_6715,27,crocodile,15,reptiles
img_6716,11,boy,14,people
img_6717,71,sea,10,large_natural_outdoor_scenes
img_6718,21,chimpanzee,11,large_omnivores_and_herbivores
img_6719,28,cup,3,food_containers
img_6720,8,bicycle,18,vehicles_1
img_6721,55,otter,0,aquatic_mammals
img_6722,67,ray,1,fish
img_6723,75,skunk,12,medium_mammals
img_6724,40,lamp,5,household_electrical_devices
img_6725,17,castle,9,large_man-made_outdoor_things
img_6726,4,beaver,0,aquatic_mammals
img_6727,95,whale,0,aquatic_mammals
img_6728,63,porcupine,12,medium_mammals
img_6729,51,mushroom,4,fruit_and_vegetables
img_6730,48,motorcycle,18,vehicles_1
img_6731,65,rabbit,16,small_mammals
img_6732,6,bee,7,insects
img_6733,39,keyboard,5,household_electrical_devices
img_6734,39,keyboard,5,household_electrical_devices
img_6735,42,leopard,8,large_carnivores
img_6736,49,mountain,10,large_natural_outdoor_scenes
img_6737,14,butterfly,7,insects
img_6738,83,sweet_pepper,4,fruit_and_vegetables
img_6739,23,cloud,10,large_natural_outdoor_scenes
img_6740,78,snake,15,reptiles
img_6741,47,maple_tree,17,trees
img_6742,81,streetcar,19,vehicles_2
img_6743,41,lawn_mower,19,vehicles_2
img_6744,76,skyscraper,9,large_man-made_outdoor_things
img_6745,99,worm,13,non-insect_invertebrates
img_6746,97,wolf,8,large_carnivores
img_6747,24,cockroach,7,insects
img_6748,24,cockroach,7,insects
